src_name,avgParticlesPerCell,cutoff,domainSizeX,domainSizeY,domainSizeZ,estimatedNumNeighborInteractions,maxParticlesPerCell,minParticlesPerCell,numCells,numEmptyCells,numHaloParticles,numParticles,particleSize,particleSizeNeededByFunctor,particlesPerBlurredCellStdDev,particlesPerCellStdDev,rebuildFrequency,skin,threadCount,Ranking,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3
./data/1714080062451536579,2.826994,3.0,95.0,95.0,55.0,594631.0,20.0,0.0,19456.0,4185.0,0.0,55002.0,128.0,72.0,0.117398,0.006573,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714080062451536579,2.826994,3.0,95.0,95.0,55.0,594631.0,20.0,0.0,19456.0,4185.0,0.0,55002.0,128.0,72.0,0.117398,0.006573,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714080062451536579,2.826994,3.0,95.0,95.0,55.0,594631.0,20.0,0.0,19456.0,4185.0,0.0,55002.0,128.0,72.0,0.117398,0.006573,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c18,none,AoS,disabled
./data/1714080062451536579,2.826994,3.0,95.0,95.0,55.0,594631.0,20.0,0.0,19456.0,4185.0,0.0,55002.0,128.0,72.0,0.117398,0.006573,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_c04,none,SoA,enabled
./data/1714080574266443488,0.464018,3.0,195.0,195.0,195.0,1045428.0,20.0,0.0,274625.0,222620.0,0.0,127431.0,128.0,72.0,0.364347,0.005236,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714080574266443488,0.464018,3.0,195.0,195.0,195.0,1045428.0,20.0,0.0,274625.0,222620.0,0.0,127431.0,128.0,72.0,0.364347,0.005236,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714080574266443488,0.464018,3.0,195.0,195.0,195.0,1045428.0,20.0,0.0,274625.0,222620.0,0.0,127431.0,128.0,72.0,0.364347,0.005236,10.0,1.0,12.0,0.6065306597126334,VerletLists,1.0,vl_list_iteration,none,AoS,disabled
./data/1714080574266443488,0.464018,3.0,195.0,195.0,195.0,1045428.0,20.0,0.0,274625.0,222620.0,0.0,127431.0,128.0,72.0,0.364347,0.005236,10.0,1.0,12.0,0.4723665527410147,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714075276151476899,3.296296,3.0,7.25,7.25,7.25,2322.0,20.0,0.0,27.0,19.0,0.0,89.0,128.0,72.0,0.138357,0.321676,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714075276151476899,3.296296,3.0,7.25,7.25,7.25,2322.0,20.0,0.0,27.0,19.0,0.0,89.0,128.0,72.0,0.138357,0.321676,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_cluster_iteration,none,AoS,disabled
./data/1714075276151476899,3.296296,3.0,7.25,7.25,7.25,2322.0,20.0,0.0,27.0,19.0,0.0,89.0,128.0,72.0,0.138357,0.321676,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_sliced,none,SoA,enabled
./data/1714075276151476899,3.296296,3.0,7.25,7.25,7.25,2322.0,20.0,0.0,27.0,19.0,0.0,89.0,128.0,72.0,0.138357,0.321676,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_sliced,none,SoA,disabled
./data/1714075179900989117,25.925926,3.0,7.25,7.25,7.25,146609.0,156.0,0.0,27.0,19.0,0.0,700.0,128.0,72.0,0.133507,0.325582,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714075179900989117,25.925926,3.0,7.25,7.25,7.25,146609.0,156.0,0.0,27.0,19.0,0.0,700.0,128.0,72.0,0.133507,0.325582,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_cluster_iteration,none,AoS,disabled
./data/1714075179900989117,25.925926,3.0,7.25,7.25,7.25,146609.0,156.0,0.0,27.0,19.0,0.0,700.0,128.0,72.0,0.133507,0.325582,10.0,1.0,12.0,0.6065306597126334,VerletLists,1.0,vl_list_iteration,none,SoA,disabled
./data/1714075179900989117,25.925926,3.0,7.25,7.25,7.25,146609.0,156.0,0.0,27.0,19.0,0.0,700.0,128.0,72.0,0.133507,0.325582,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_c01_balanced,none,SoA,disabled
./data/1714074940454459261,0.203542,3.0,51.0,51.0,51.0,2441.0,3.0,0.0,4913.0,4007.0,0.0,1000.0,128.0,72.0,0.032357,0.03163,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714074940454459261,0.203542,3.0,51.0,51.0,51.0,2441.0,3.0,0.0,4913.0,4007.0,0.0,1000.0,128.0,72.0,0.032357,0.03163,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714074940454459261,0.203542,3.0,51.0,51.0,51.0,2441.0,3.0,0.0,4913.0,4007.0,0.0,1000.0,128.0,72.0,0.032357,0.03163,10.0,1.0,12.0,0.6065306597126334,VerletClusterLists,1.0,vcl_c06,none,AoS,enabled
./data/1714074940454459261,0.203542,3.0,51.0,51.0,51.0,2441.0,3.0,0.0,4913.0,4007.0,0.0,1000.0,128.0,72.0,0.032357,0.03163,10.0,1.0,12.0,0.4723665527410147,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714075353200924905,6.666667,3.0,58.0,7.25,7.25,44832.0,35.0,0.0,180.0,100.0,0.0,1200.0,128.0,72.0,0.097925,0.096717,10.0,1.0,12.0,1.0,LinkedCells,1.0,lc_sliced_c02,none,SoA,enabled
./data/1714075353200924905,6.666667,3.0,58.0,7.25,7.25,44832.0,35.0,0.0,180.0,100.0,0.0,1200.0,128.0,72.0,0.097925,0.096717,10.0,1.0,12.0,0.7788007830714049,LinkedCells,1.0,lc_sliced_balanced,none,SoA,enabled
./data/1714075353200924905,6.666667,3.0,58.0,7.25,7.25,44832.0,35.0,0.0,180.0,100.0,0.0,1200.0,128.0,72.0,0.097925,0.096717,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_c08,none,SoA,enabled
./data/1714075353200924905,6.666667,3.0,58.0,7.25,7.25,44832.0,35.0,0.0,180.0,100.0,0.0,1200.0,128.0,72.0,0.097925,0.096717,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_c01,none,SoA,disabled
./data/1714080390753305556,0.186184,3.0,195.0,95.0,55.0,20404.0,4.0,0.0,39520.0,33329.0,0.0,7358.0,128.0,72.0,0.144749,0.012643,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714080390753305556,0.186184,3.0,195.0,95.0,55.0,20404.0,4.0,0.0,39520.0,33329.0,0.0,7358.0,128.0,72.0,0.144749,0.012643,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_c06,none,AoS,enabled
./data/1714080390753305556,0.186184,3.0,195.0,95.0,55.0,20404.0,4.0,0.0,39520.0,33329.0,0.0,7358.0,128.0,72.0,0.144749,0.012643,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_sliced,none,AoS,enabled
./data/1714080390753305556,0.186184,3.0,195.0,95.0,55.0,20404.0,4.0,0.0,39520.0,33329.0,0.0,7358.0,128.0,72.0,0.144749,0.012643,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_c01_balanced,none,SoA,disabled
./data/1714082680922988439,4.477612,3.0,402.0,42.0,42.0,1187369.0,6.0,1.0,26264.0,0.0,0.0,117600.0,128.0,72.0,0.012439,0.001808,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714082680922988439,4.477612,3.0,402.0,42.0,42.0,1187369.0,6.0,1.0,26264.0,0.0,0.0,117600.0,128.0,72.0,0.012439,0.001808,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714082680922988439,4.477612,3.0,402.0,42.0,42.0,1187369.0,6.0,1.0,26264.0,0.0,0.0,117600.0,128.0,72.0,0.012439,0.001808,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_c18,none,SoA,enabled
./data/1714082680922988439,4.477612,3.0,402.0,42.0,42.0,1187369.0,6.0,1.0,26264.0,0.0,0.0,117600.0,128.0,72.0,0.012439,0.001808,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_c04,none,SoA,enabled
./data/1714078298751143228,2.871264,3.0,55.0,55.0,55.0,188183.0,15.0,0.0,6859.0,904.0,0.0,19694.0,128.0,72.0,0.066371,0.009379,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714078298751143228,2.871264,3.0,55.0,55.0,55.0,188183.0,15.0,0.0,6859.0,904.0,0.0,19694.0,128.0,72.0,0.066371,0.009379,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714078298751143228,2.871264,3.0,55.0,55.0,55.0,188183.0,15.0,0.0,6859.0,904.0,0.0,19694.0,128.0,72.0,0.066371,0.009379,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c18,none,AoS,disabled
./data/1714078298751143228,2.871264,3.0,55.0,55.0,55.0,188183.0,15.0,0.0,6859.0,904.0,0.0,19694.0,128.0,72.0,0.066371,0.009379,10.0,1.0,12.0,0.4723665527410147,VerletLists,1.0,vl_list_iteration,none,AoS,disabled
./data/1714074730886805068,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.095723,0.100978,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_c01_balanced,none,SoA,disabled
./data/1714074730886805068,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.095723,0.100978,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714074730886805068,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.095723,0.100978,10.0,1.0,12.0,0.6065306597126334,VerletClusterLists,1.0,vcl_c06,none,AoS,disabled
./data/1714074730886805068,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.095723,0.100978,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_c06,none,AoS,enabled
./data/1714074555031531348,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.117316,0.100978,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_cluster_iteration,none,AoS,disabled
./data/1714074555031531348,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.117316,0.100978,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714074555031531348,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.117316,0.100978,10.0,1.0,12.0,0.6065306597126334,VerletClusterLists,1.0,vcl_c06,none,SoA,disabled
./data/1714074555031531348,0.020354,3.0,51.0,51.0,51.0,209.0,2.0,0.0,4913.0,4815.0,0.0,100.0,128.0,72.0,0.117316,0.100978,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_c06,none,AoS,enabled
./data/1714083448276393066,9.44807,3.0,201.5,201.5,21.5,8566298.0,16.0,0.0,36992.0,5569.0,0.0,349503.0,128.0,72.0,0.016133,0.002567,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714083448276393066,9.44807,3.0,201.5,201.5,21.5,8566298.0,16.0,0.0,36992.0,5569.0,0.0,349503.0,128.0,72.0,0.016133,0.002567,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714083448276393066,9.44807,3.0,201.5,201.5,21.5,8566298.0,16.0,0.0,36992.0,5569.0,0.0,349503.0,128.0,72.0,0.016133,0.002567,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_c18,none,SoA,enabled
./data/1714083448276393066,9.44807,3.0,201.5,201.5,21.5,8566298.0,16.0,0.0,36992.0,5569.0,0.0,349503.0,128.0,72.0,0.016133,0.002567,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_c04,none,SoA,enabled
./data/1714080243596980486,2.639876,3.0,135.0,95.0,55.0,735588.0,20.0,0.0,27360.0,5784.0,0.0,72227.0,128.0,72.0,0.104635,0.005599,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714080243596980486,2.639876,3.0,135.0,95.0,55.0,735588.0,20.0,0.0,27360.0,5784.0,0.0,72227.0,128.0,72.0,0.104635,0.005599,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714080243596980486,2.639876,3.0,135.0,95.0,55.0,735588.0,20.0,0.0,27360.0,5784.0,0.0,72227.0,128.0,72.0,0.104635,0.005599,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c18,none,AoS,disabled
./data/1714080243596980486,2.639876,3.0,135.0,95.0,55.0,735588.0,20.0,0.0,27360.0,5784.0,0.0,72227.0,128.0,72.0,0.104635,0.005599,10.0,1.0,12.0,0.4723665527410147,VerletLists,1.0,vl_list_iteration,none,AoS,disabled
./data/1714076367488617210,2.321499,3.0,121.0,121.0,121.0,1130050.0,11.0,0.0,68921.0,7854.0,0.0,160000.0,128.0,72.0,0.004738,0.002611,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714076367488617210,2.321499,3.0,121.0,121.0,121.0,1130050.0,11.0,0.0,68921.0,7854.0,0.0,160000.0,128.0,72.0,0.004738,0.002611,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714076367488617210,2.321499,3.0,121.0,121.0,121.0,1130050.0,11.0,0.0,68921.0,7854.0,0.0,160000.0,128.0,72.0,0.004738,0.002611,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714076367488617210,2.321499,3.0,121.0,121.0,121.0,1130050.0,11.0,0.0,68921.0,7854.0,0.0,160000.0,128.0,72.0,0.004738,0.002611,10.0,1.0,12.0,0.4723665527410147,VerletListsCells,1.0,vlc_c18,none,AoS,disabled
./data/1714075714728436965,1.170264,3.0,121.0,181.0,121.0,544124.0,9.0,0.0,102541.0,32542.0,0.0,120000.0,128.0,72.0,0.004325,0.002935,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714075714728436965,1.170264,3.0,121.0,181.0,121.0,544124.0,9.0,0.0,102541.0,32542.0,0.0,120000.0,128.0,72.0,0.004325,0.002935,10.0,1.0,12.0,0.7788007830714049,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714075714728436965,1.170264,3.0,121.0,181.0,121.0,544124.0,9.0,0.0,102541.0,32542.0,0.0,120000.0,128.0,72.0,0.004325,0.002935,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714075714728436965,1.170264,3.0,121.0,181.0,121.0,544124.0,9.0,0.0,102541.0,32542.0,0.0,120000.0,128.0,72.0,0.004325,0.002935,10.0,1.0,12.0,0.4723665527410147,VerletListsCells,1.0,vlc_c18,none,AoS,disabled
./data/1714083151015731221,2.783304,3.0,202.23,202.23,22.23,833636.0,6.0,0.0,36992.0,5569.0,0.0,102960.0,128.0,72.0,0.02478,0.003303,10.0,1.0,12.0,1.0,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714083151015731221,2.783304,3.0,202.23,202.23,22.23,833636.0,6.0,0.0,36992.0,5569.0,0.0,102960.0,128.0,72.0,0.02478,0.003303,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714083151015731221,2.783304,3.0,202.23,202.23,22.23,833636.0,6.0,0.0,36992.0,5569.0,0.0,102960.0,128.0,72.0,0.02478,0.003303,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_c01,none,AoS,disabled
./data/1714083151015731221,2.783304,3.0,202.23,202.23,22.23,833636.0,6.0,0.0,36992.0,5569.0,0.0,102960.0,128.0,72.0,0.02478,0.003303,10.0,1.0,12.0,0.4723665527410147,VerletListsCells,1.0,vlc_c18,none,AoS,enabled
./data/1714082077665325301,0.229548,3.0,115.0,215.0,145.0,80724.0,6.0,0.0,137592.0,109725.0,0.0,31584.0,128.0,72.0,0.041469,0.005708,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714082077665325301,0.229548,3.0,115.0,215.0,145.0,80724.0,6.0,0.0,137592.0,109725.0,0.0,31584.0,128.0,72.0,0.041469,0.005708,10.0,1.0,12.0,0.7788007830714049,LinkedCells,1.0,lc_c04,none,AoS,enabled
./data/1714082077665325301,0.229548,3.0,115.0,215.0,145.0,80724.0,6.0,0.0,137592.0,109725.0,0.0,31584.0,128.0,72.0,0.041469,0.005708,10.0,1.0,12.0,0.6065306597126334,VerletListsCells,1.0,vlc_sliced_c02,none,AoS,enabled
./data/1714082077665325301,0.229548,3.0,115.0,215.0,145.0,80724.0,6.0,0.0,137592.0,109725.0,0.0,31584.0,128.0,72.0,0.041469,0.005708,10.0,1.0,12.0,0.4723665527410147,LinkedCells,1.0,lc_sliced_balanced,none,AoS,enabled
./data/1714083557446051249,0.217508,3.0,205.0,205.0,25.0,18779.0,1.0,0.0,42849.0,33529.0,0.0,9320.0,128.0,72.0,0.053887,0.009163,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714083557446051249,0.217508,3.0,205.0,205.0,25.0,18779.0,1.0,0.0,42849.0,33529.0,0.0,9320.0,128.0,72.0,0.053887,0.009163,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_c06,none,AoS,enabled
./data/1714083557446051249,0.217508,3.0,205.0,205.0,25.0,18779.0,1.0,0.0,42849.0,33529.0,0.0,9320.0,128.0,72.0,0.053887,0.009163,10.0,1.0,12.0,0.6065306597126334,VerletClusterLists,1.0,vcl_c01_balanced,none,SoA,disabled
./data/1714083557446051249,0.217508,3.0,205.0,205.0,25.0,18779.0,1.0,0.0,42849.0,33529.0,0.0,9320.0,128.0,72.0,0.053887,0.009163,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714075392158149458,8.163265,3.0,19.0,7.25,19.0,40300.0,28.0,0.0,147.0,49.0,0.0,1200.0,128.0,72.0,0.071544,0.081258,10.0,1.0,12.0,1.0,LinkedCells,1.0,lc_c08,none,SoA,enabled
./data/1714075392158149458,8.163265,3.0,19.0,7.25,19.0,40300.0,28.0,0.0,147.0,49.0,0.0,1200.0,128.0,72.0,0.071544,0.081258,10.0,1.0,12.0,0.7788007830714049,LinkedCells,1.0,lc_c18,none,SoA,enabled
./data/1714075392158149458,8.163265,3.0,19.0,7.25,19.0,40300.0,28.0,0.0,147.0,49.0,0.0,1200.0,128.0,72.0,0.071544,0.081258,10.0,1.0,12.0,0.6065306597126334,LinkedCells,1.0,lc_c01,none,SoA,disabled
./data/1714075392158149458,8.163265,3.0,19.0,7.25,19.0,40300.0,28.0,0.0,147.0,49.0,0.0,1200.0,128.0,72.0,0.071544,0.081258,10.0,1.0,12.0,0.4723665527410147,VerletLists,1.0,vl_list_iteration,none,AoS,disabled
./data/1714075132205562059,0.081417,3.0,51.0,51.0,51.0,889.0,2.0,0.0,4913.0,4533.0,0.0,400.0,128.0,72.0,0.048093,0.050462,10.0,1.0,12.0,1.0,VerletClusterLists,1.0,vcl_cluster_iteration,none,SoA,disabled
./data/1714075132205562059,0.081417,3.0,51.0,51.0,51.0,889.0,2.0,0.0,4913.0,4533.0,0.0,400.0,128.0,72.0,0.048093,0.050462,10.0,1.0,12.0,0.7788007830714049,VerletClusterLists,1.0,vcl_cluster_iteration,none,AoS,disabled
./data/1714075132205562059,0.081417,3.0,51.0,51.0,51.0,889.0,2.0,0.0,4913.0,4533.0,0.0,400.0,128.0,72.0,0.048093,0.050462,10.0,1.0,12.0,0.6065306597126334,VerletClusterLists,1.0,vcl_c06,none,SoA,enabled
./data/1714075132205562059,0.081417,3.0,51.0,51.0,51.0,889.0,2.0,0.0,4913.0,4533.0,0.0,400.0,128.0,72.0,0.048093,0.050462,10.0,1.0,12.0,0.4723665527410147,VerletClusterLists,1.0,vcl_c06,none,SoA,disabled
